Code;name;PBS2020_sum;PBS en 2020 - estimation (*=oui);PBS2020_mean;PBS moyenne en 2020 - estimation (*=oui);SAU2020_mean;SAU moyenne en 2020 - estimation (*=oui);SAU moyenne : variation absolue 2020-2010;SAU moyenne : variation absolue 2020-2010 - estimation (*=oui);SAU en 2020;SAU en 2020 - estimation (*=oui);Exploitation2020
35330;Taillis;3394;;154.3;;49.1;;4.3;;1080;;22
35331;Talensac;3253;;135.5;;52.3;;23.6;;1256;;24
35332;Teillay;1420;;109.2;;58.8;;15.8;;764;;13
35333;Le Theil-de-Bretagne;3800;;146.2;;52.2;;6.2;;1356;;26
35334;Thorigné-Fouillard;1164;;194;;71.9;;23.1;;431;;6
35335;Thourie;6721;;203.7;;70.8;;9.5;;2336;;33
35336;Le Tiercent;727;;145.3;;59.5;;1;;297;;5
35337;Tinténiac;8464;;302.3;;80.6;;24.3;;2258;;28
35338;Torcé;5965;;284.1;;58;;18;;1218;;21
35339;Trans-la-Forêt;2671;;178.1;;76.7;;21.3;;1151;;15
35340;Treffendel;4510;;375.8;;121.2;;62.3;;1455;;12
35342;Trémeheuc;1766;;220.7;;70.8;;22.6;;567;;8
35343;Tresbœuf;3444;;132.5;;71.9;;10.8;;1869;;26
35345;Trévérien;1971;;164.2;;49.2;;19.2;;590;;12
35346;Trimer;1888;;314.7;;63.8;;-13.2;;383;;6
35347;Val-d'Izé;11158;;242.6;;66.8;;21;;3072;;46
35350;Vergéal;3259;;171.5;;34.9;;2.3;;664;;19
35351;Le Verger;1674;;186;;58.2;;15.8;;524;;9
35352;Vern-sur-Seiche;3570;;210;;76.1;;34.3;;1293;;17
35353;Vezin-le-Coquet;1452;;242;;63.7;;15;;382;;6
35354;Vieux-Viel;2163;;196.6;;46.7;;2;;513;;11
35355;Vieux-Vy-sur-Couesnon;2223;;202.1;;84.3;;16.5;;927;;11
35356;Vignoc;2984;;198.9;;52.6;;0.3;;789;;15
35357;Villamée;2959;;164.4;;48.8;;5.8;;878;;18
35358;La Ville-ès-Nonais;864;;123.5;;48.7;;18.3;;341;;7
35359;Visseiche;3950;;151.9;;52.6;;14;;1368;;26
35360;Vitré;9454;;255.5;;63.5;;24.6;;2349;;37
35361;Le Vivier-sur-Mer;82;;82.4;;80.6;;5.6;;81;;1
35362;Le Tronchet;739;;246.4;;94.9;;50;;285;;3
35363;Pont-Péan;228;*;57.1;*;26.8;*;-8.9;*;107;*;4
36001;Aigurande;2186;;64.3;;68.3;;17;;2322;;34
36002;Aize;1364;;136.4;;117.6;;25.6;;1176;;10
36003;Ambrault;1307;;118.8;;130.8;;9.2;;1439;;11
36004;Anjouin;2180;;167.7;;112.4;;-6.4;;1461;;13
36005;Ardentes;3508;;106.3;;111.5;;20.6;;3678;;33
36006;Argenton-sur-Creuse;1241;;124.1;;128.9;;33.2;;1289;;10
36007;Argy;3770;;179.5;;144.7;;25.2;;3038;;21
36008;Arpheuilles;2137;;125.7;;120.2;;10.5;;2043;;17
36009;Arthon;2211;;100.5;;110;;21.4;;2420;;22
36010;Azay-le-Ferron;5500;;130.9;;105.1;;19;;4412;;42
36011;Bagneux;1545;;103;;92.8;;0.1;;1392;;15
36012;Baraize;1623;;124.8;;115.1;;14.3;;1497;;13
36013;Baudres;1206;;109.7;;123;;45.2;;1353;;11
36014;Bazaiges;1033;;79.5;;97.4;;14;;1266;;13
36015;Beaulieu;478;;159.4;;192.4;;38.7;;577;;3
36016;Bélâbre;1382;;92.2;;115.8;;4.6;;1737;;15
36017;La Berthenoux;3675;;122.5;;112.6;;27.6;;3379;;30
36018;Le Blanc;2991;;106.8;;91.9;;6.4;;2574;;28
36019;Bommiers;1972;;131.5;;140.8;;22.7;;2112;;15
36020;Bonneuil;817;;136.2;;144;;52.8;;864;;6
36021;Les Bordes;1049;;149.8;;169.5;;62.3;;1186;;7
36022;Bouesse;1290;;86;;100.5;;49.2;;1508;;15
36023;Bouges-le-Château;2614;;186.7;;206.9;;75.8;;2896;;14
36024;Bretagne;1248;;104;;107;;26.9;;1284;;12
36025;Briantes;2411;;141.8;;115.9;;16;;1970;;17
36026;Brion;3468;;204;;204.3;;-8.5;;3473;;17
36027;Brives;1340;;223.3;;241.2;;90.2;;1447;;6
36028;La Buxerette;667;;66.7;;73.7;;32.1;;737;;10
36029;Buxeuil;1556;;119.7;;131.5;;20.9;;1709;;13
36030;Buxières-d'Aillac;1436;;95.7;;136.6;;47.6;;2048;;15
36031;Buzançais;3412;;131.2;;118.3;;39.4;;3077;;26
36032;Ceaulmont;846;;76.9;;88;;9.2;;967;;11
36033;Celon;903;;112.8;;136;;13.5;;1088;;8
36034;Chabris;2146;;97.5;;86.5;;1.9;;1903;;22
36035;Chaillac;4474;;111.9;;110.8;;16;;4431;;40
36036;Chalais;839;*;64.5;*;91.3;*;-17.7;*;1186;*;13
36037;La Champenoise;5198;;247.5;;253.3;;59.9;;5319;;21
36038;Champillet;233;*;58.2;*;60.9;*;0.8;*;244;*;4
36040;La Chapelle-Orthemale;2606;;217.1;;121.1;;-8;;1453;;12
36041;La Chapelle-Saint-Laurian;818;;136.3;;147.8;;-15;;887;;6
36042;Chasseneuil;2343;;97.6;;89.2;;-12;;2141;;24
36043;Chassignolles;2096;;104.8;;78.2;;12;;1563;;20
36044;Châteauroux;1050;;95.4;;94.5;;72.3;;1039;;11
36045;Châtillon-sur-Indre;3509;;167.1;;192.2;;86.1;;4036;;21
36046;La Châtre;94;*;18.8;*;3.3;*;-1.2;*;16;*;5
36047;La Châtre-Langlin;2059;;114.4;;119.6;;29.4;;2153;;18
36048;Chavin;1384;;138.4;;127.5;;22.5;;1275;;10
36049;Chazelet;423;;35.2;;67.3;;6.2;;807;;12
36050;Chezelles;2257;;173.6;;135.9;;47.4;;1767;;13
36051;Chitray;1468;;163.1;;187.4;;76.4;;1687;;9
36052;Chouday;2626;;262.6;;263.9;;-10.9;;2639;;10
36053;Ciron;2453;;122.6;;161;;27.5;;3220;;20
36054;Cléré-du-Bois;3598;;179.9;;144.2;;64.5;;2884;;20
36055;Clion;1789;;94.2;;106.4;;30.1;;2021;;19
36056;Cluis;3711;;119.7;;89.1;;32.1;;2763;;31
36057;Coings;2344;;195.4;;198.7;;48.3;;2385;;12
36058;Concremiers;1899;;146.1;;145.4;;35.5;;1891;;13
36059;Condé;1237;;154.7;;161.6;;-2.1;;1293;;8
36060;Crevant;3783;;126.1;;128.9;;52;;3867;;30
36061;Crozon-sur-Vauvre;2174;;75;;85.6;;19.2;;2482;;29
36062;Cuzion;923;;83.9;;92.7;;14.3;;1019;;11
36063;Déols;1270;;115.5;;116.9;;24;;1286;;11
36064;Diors;1936;;161.4;;173.1;;28.1;;2077;;12
36065;Diou;1812;;258.8;;217.9;;34.7;;1525;;7
36066;Douadic;3241;;170.6;;157.7;;26.8;;2997;;19
36067;Dunet;362;;72.4;;98;;7.3;;490;;5
36068;Dun-le-Poëlier;909;;82.6;;93.5;;-15.3;;1029;;11
36069;Écueillé;2978;;129.5;;84.9;;-11.1;;1952;;23
36070;Éguzon-Chantôme;1231;;102.6;;114.2;;66.1;;1370;;12
36071;Étrechet;885;;110.6;;130.3;;3.3;;1043;;8
36073;Feusines;1992;;166;;88.8;;25.1;;1066;;12
36074;Fléré-la-Rivière;2530;;230;;191.5;;107.8;;2107;;11
36075;Fontenay;1368;;124.4;;135.6;;42.7;;1492;;11
36076;Fontgombault;611;;122.3;;61.4;;-14;;307;;5
36077;Fontguenand;1623;;202.8;;109.3;;36.7;;874;;8
36078;Fougerolles;2463;;117.3;;98.7;;26.6;;2072;;21
36079;Francillon;246;;123.1;;143.9;;13.1;;288;;2
36080;Frédille;496;;165.5;;85.8;;45.3;;257;;3
36081;Gargilesse-Dampierre;1668;;128.3;;99.3;;36.4;;1291;;13
36082;Gehée;1494;;74.7;;84.1;;12.8;;1683;;20
36083;Giroux;2663;;242.1;;255.1;;30;;2806;;11
36084;Gournay;2209;;105.2;;112.5;;27.9;;2363;;21
36085;Guilly;1684;;140.3;;125.6;;24.2;;1507;;12
36086;Heugnes;7187;;312.5;;135.3;;40.7;;3112;;23
36087;Ingrandes;2111;;162.4;;169.5;;17.6;;2204;;13
36088;Issoudun;3513;;121.1;;132.6;;24.2;;3845;;29
36089;Jeu-les-Bois;3787;;180.3;;127.3;;20.9;;2674;;21
36090;Jeu-Maloches;693;;86.7;;101.2;;1.3;;810;;8
36091;Lacs;1908;;212;;163.7;;53;;1473;;9
36092;Langé;2137;;164.4;;122.7;;39.7;;1595;;13
36093;Levroux;8007;;131.3;;138.1;;17.1;;8421;;61
36094;Lignac;3590;;83.5;;104.9;;-9.8;;4513;;43
36095;Lignerolles;1317;;131.7;;63.3;;0.9;;633;;10
36096;Lingé;1514;;79.7;;106.5;;16.1;;2023;;19
36097;Liniez;2212;;184.3;;189.8;;28.7;;2278;;12
36098;Lizeray;2923;;208.8;;222;;16.6;;3108;;14
36099;Lourdoueix-Saint-Michel;1684;;99.1;;101.9;;31.6;;1732;;17
36100;Lourouer-Saint-Laurent;1281;;116.5;;120.5;;14;;1325;;11
36101;Luant;1725;;115;;123.3;;29;;1849;;15
36102;Luçay-le-Libre;1207;;172.5;;176.6;;-14.9;;1236;;7
36103;Luçay-le-Mâle;7057;;172.1;;133.9;;43.6;;5489;;41
36104;Lurais;1966;;196.6;;96.9;;18;;969;;10
36105;Lureuil;1266;;105.5;;128.2;;21.3;;1538;;12
36106;Luzeret;1142;;81.5;;115;;5.7;;1610;;14
36107;Lye;4307;;172.3;;63.4;;18.7;;1585;;25
36108;Lys-Saint-Georges;681;;45.4;;57.4;;21.9;;860;;15
36109;Le Magny;1174;;90.3;;66.4;;28.7;;863;;13
36110;Maillet;1346;;74.8;;72.8;;3.5;;1310;;18
36111;Malicornay;932;;133.1;;182.6;;61.1;;1278;;7
36112;Mâron;2517;;193.6;;210.6;;47.6;;2738;;13
36113;Martizay;2589;;129.5;;111;;31.1;;2221;;20
36114;Mauvières;939;*;104.4;*;82;*;9.8;*;738;*;9
36115;Menetou-sur-Nahon;509;;169.6;;197.9;;64.6;;594;;3
36116;Ménétréols-sous-Vatan;2597;;199.8;;206.2;;65.6;;2680;;13
36117;Le Menoux;169;;42.4;;94.2;;42;;377;;4
36118;Méobecq;1454;;161.6;;164.4;;66.8;;1480;;9
36119;Mérigny;2427;;105.5;;110.1;;28;;2531;;23
36120;Mers-sur-Indre;1392;;77.3;;78.8;;17.8;;1419;;18
36121;Meunet-Planches;1033;;114.7;;115.2;;-13.8;;1037;;9
36122;Meunet-sur-Vatan;752;;125.4;;156.4;;38.8;;939;;6
36123;Mézières-en-Brenne;1481;;67.3;;82.8;;18.4;;1822;;22
36124;Migné;2150;;113.2;;143.2;;21.4;;2721;;19
36125;Migny;1403;;350.8;;344.7;;-11.4;;1379;;4
36126;Montchevrier;2596;;72.1;;68.4;;14.8;;2462;;36
36127;Montgivray;2357;;138.6;;117.3;;51.4;;1995;;17
36128;Montierchaume;1693;;112.9;;91.7;;-37.9;;1375;;15
36129;Montipouret;923;;51.3;;62.6;;7.7;;1127;;18
36130;Montlevicq;1049;;131.1;;158.2;;42.5;;1266;;8
36131;Mosnay;1356;;90.4;;110.9;;21.8;;1663;;15
36132;La Motte-Feuilly;258;;85.9;;95.6;;25.3;;287;;3
36133;Mouhers;1913;;91.1;;95;;31.1;;1994;;21
36134;Mouhet;2402;;82.8;;84.1;;20.8;;2438;;29
36135;Moulins-sur-Céphons;2225;;105.9;;102.8;;25.4;;2158;;21
36136;Murs;2832;;202.3;;181.8;;28.2;;2545;;14
36137;Néons-sur-Creuse;1262;;157.8;;123.8;;45.9;;990;;8
36138;Néret;2067;;108.8;;108.9;;9.8;;2069;;19
36139;Neuillay-les-Bois;2396;;104.2;;115.4;;39.9;;2653;;23
36140;Neuvy-Pailloux;3317;;255.1;;261.6;;58;;3401;;13
36141;Neuvy-Saint-Sépulchre;2642;;82.6;;79.8;;28.2;;2552;;32
36142;Niherne;2175;;127.9;;146.1;;27.6;;2483;;17
36143;Nohant-Vic;1244;;77.8;;83.8;;12.7;;1341;;16
36144;Nuret-le-Ferron;2583;;136;;194.4;;50.2;;3693;;19
36145;Obterre;743;;61.9;;74.3;;-17;;891;;12
36146;Orsennes;3689;;82;;85.9;;23.3;;3864;;45
36147;Orville;463;;115.7;;91.8;;37.1;;367;;4
36148;Oulches;2089;;208.9;;166.9;;54.2;;1669;;10
36149;Palluau-sur-Indre;5141;;205.6;;182.7;;54;;4566;;25
36150;Parnac;3082;;90.7;;84.3;;18.6;;2867;;34
36152;Paudy;2023;;224.8;;221.9;;73.3;;1997;;9
36153;Paulnay;4114;;242;;111.3;;16.8;;1893;;17
36154;Le Pêchereau;551;;55.1;;75.1;;9.9;;751;;10
36155;Pellevoisin;1910;;106.1;;104.3;;21.9;;1877;;18
36156;Pérassay;2454;;116.9;;109;;28;;2289;;21
36157;La Pérouille;1047;;95.2;;110.9;;40.3;;1220;;11
36158;Badecon-le-Pin;653;;93.3;;73.1;;14.1;;511;;7
36159;Le Poinçonnet;454;;113.5;;141;;80.5;;564;;4
36160;Pommiers;812;;90.2;;93.4;;33.3;;841;;9
36161;Le Pont-Chrétien-Chabenet;381;;95.3;;185.8;;47.9;*;743;;4
36162;Poulaines;2682;;95.8;;92.1;;15.2;;2580;;28
36163;Pouligny-Notre-Dame;1678;;64.5;;64.6;;13.1;;1679;;26
36164;Pouligny-Saint-Martin;1366;;85.4;;85.7;;17.1;;1371;;16
36165;Pouligny-Saint-Pierre;5432;;208.9;;131.9;;44.9;;3430;;26
36166;Préaux;2322;;154.8;;119.3;;51.4;;1790;;15
36167;Preuilly-la-Ville;1548;;221.2;;95.3;;40.9;;667;;7
36168;Prissac;2547;;63.7;;80;;-9.8;;3202;;40
36169;Pruniers;2009;;118.2;;176.1;;59.7;;2995;;17
36170;Reboursin;1157;;289.3;;161.4;;55.8;;645;;4
36171;Reuilly;5304;;221;;90.6;;8.6;;2174;;24
36172;Rivarennes;2608;;237.1;;191.6;;45.1;;2108;;11
36173;Rosnay;1684;;105.2;;141.4;;8.1;;2262;;16
36174;Roussines;3580;;137.7;;82.5;;16.2;;2145;;26
36175;Rouvres-les-Bois;2187;;121.5;;101.4;;-7.8;;1825;;18
36176;Ruffec;2828;;122.9;;146.3;;14.4;;3366;;23
36177;Sacierges-Saint-Martin;1858;;92.9;;114.1;;27.1;;2283;;20
36178;Saint-Aigny;1082;;90.2;;95;;10.3;;1139;;12
36179;Saint-Aoustrille;2067;;229.6;;246.8;;110.6;;2221;;9
36180;Saint-Août;2765;;89.2;;95.7;;23.3;;2966;;31
36181;Saint-Aubin;1454;;145.4;;157.6;;18;;1576;;10
36182;Saint-Benoît-du-Sault;123;;122.9;;179.9;;173.9;;180;;1
36184;Saint-Chartier;4350;;145;;103.6;;20.5;;3108;;30
36185;Saint-Christophe-en-Bazelle;1744;;193.8;;135.4;;67.9;;1218;;9
36186;Saint-Christophe-en-Boucherie;1304;;86.9;;114.4;;35.9;;1716;;15
36187;Saint-Civran;334;*;83.4;*;103.5;*;26.9;*;414;*;4
36188;Saint-Cyran-du-Jambot;964;;160.6;;135.1;;18.6;;810;;6
36189;Saint-Denis-de-Jouhet;2202;;68.8;;64.4;;27.3;;2061;;32
36190;Sainte-Fauste;1556;;155.6;;161.7;;9.3;;1617;;10
36191;Saint-Florentin;489;;81.5;;88.7;;4.9;;532;;6
36192;Saint-Gaultier;297;;99.1;;70.6;;4.5;;212;;3
36193;Sainte-Gemme;597;;59.7;;68.4;;-44.1;;684;;10
36194;Saint-Genou;961;;160.1;;177.8;;43.7;;1067;;6
36195;Saint-Georges-sur-Arnon;2170;;166.9;;167.9;;-41;;2182;;13
36196;Saint-Gilles;107;;26.9;;29.3;;11.2;;117;;4
36197;Saint-Hilaire-sur-Benaize;2977;;135.3;;155.3;;46.3;;3416;;22
36198;Saint-Lactencin;2151;;119.5;;131.1;;15.1;;2359;;18
36199;Sainte-Lizaigne;2765;;230.4;;172.4;;33.1;;2069;;12
36200;Saint-Marcel;162;*;40.4;*;54.3;*;-16.3;*;217;*;4
36202;Saint-Maur;4974;;142.1;;136.3;;29.1;;4772;;35
36203;Saint-Médard;761;;126.8;;114.9;;-28.9;;689;;6
36204;Saint-Michel-en-Brenne;631;;90.2;;139.1;;50.1;;974;;7
36205;Saint-Pierre-de-Jards;1326;;221;;245.1;;66.6;;1471;;6
36207;Saint-Plantaire;2179;;90.8;;82;;15.1;;1967;;24
36208;Sainte-Sévère-sur-Indre;1924;;91.6;;85.5;;9.9;;1795;;21
36209;Saint-Valentin;2059;;158.4;;168.5;;-54.6;;2190;;13
36210;Sarzay;390;;39;;55.2;;-24.3;;552;;10
36211;Sassierges-Saint-Germain;2368;;112.8;;111.1;;-23.1;;2332;;21
36212;Saulnay;602;;60.2;;92.6;;0.9;;926;;10
36213;Sauzelles;1217;;135.2;;98.3;;18.8;;885;;9
36214;Sazeray;2635;;119.8;;98.7;;23.3;;2171;;22
36215;Ségry;1784;;162.2;;166.7;;4.6;;1834;;11
36216;Selles-sur-Nahon;916;;183.2;;105.4;;26;;527;;5
36217;Sembleçay;890;;127.1;;142.9;;50.3;;1000;;7
36218;Sougé;1767;;147.2;;119.9;;37.1;;1439;;12
36219;Tendu;2534;;168.9;;142.2;;25.8;;2132;;15
36220;Thenay;796;;72.3;;95.4;;7.6;;1050;;11
36221;Thevet-Saint-Julien;2391;;132.8;;116.2;;36.2;;2091;;18
36222;Thizay;1537;;192.2;;203.9;;30.6;;1631;;8
36223;Tilly;846;;120.8;;129.2;;32.4;;904;;7
36224;Tournon-Saint-Martin;1660;;103.7;;107.9;;39.5;;1727;;16
36225;Le Tranger;1413;;176.6;;132.9;;13.1;;1063;;8
36226;Tranzault;814;;62.6;;74.4;;26.5;;967;;13
36227;Urciers;1443;;111;;108.5;;54.6;;1411;;13
36228;Valençay;2224;;111.2;;93.8;;15.9;;1876;;20
36229;Val-Fouzon;3526;;121.6;;123.3;;24;;3576;;29
36230;Vatan;2379;;158.6;;148.5;;40.9;;2227;;15
36231;Velles;2244;;93.5;;132.2;;22.9;;3174;;24
36232;Vendœuvres;1421;;118.4;;132.5;;33.8;;1590;;12
36233;La Vernelle;1163;;232.5;;143;;86.6;;715;;5
36234;Verneuil-sur-Igneraie;624;;78.1;;95.2;;35.4;;761;;8
36235;Veuil;975;;97.5;;107.5;;5.2;;1075;;10
36236;Vicq-Exemplet;5142;;205.7;;128.9;;4.2;;3224;;25
36237;Vicq-sur-Nahon;3384;;141;;130;;38.2;;3121;;24
36238;Vigoulant;319;;53.1;;53.9;;1.2;;324;;6
36239;Vigoux;2072;;94.2;;124.3;;26.1;;2735;;22
36240;Vijon;1852;;97.5;;106.6;;28;;2025;;19
36241;Villedieu-sur-Indre;3315;;144.1;;156.5;;25.4;;3600;;23
36242;Villegongis;1012;;253.1;;291;;17.6;;1164;;4
36243;Villegouin;982;;75.6;;77.8;;13.1;;1011;;13
36244;Villentrois-Faverolles-en-Berry;3536;;98.2;;100.5;;22.9;;3617;;36
36246;Villiers;1766;;117.8;;139.1;;26.6;;2086;;15
36247;Vineuil;3261;;163;;163.2;;-14.8;;3263;;20
36248;Vouillon;476;;95.2;;110.6;;-40.7;;553;;5
37001;Abilly;2415;;109.8;;92.9;;7.8;;2044;;22
37002;Ambillou;388;;48.4;;75.6;;-0.7;;605;;8
37003;Amboise;2763;;251.2;;19.7;;-16.8;;216;;11
37004;Anché;433;;72.2;;40.5;;14;;243;;6
37005;Antogny-le-Tillac;1872;;187.2;;126.9;;54.8;;1269;;10
37006;Artannes-sur-Indre;1248;;69.3;;90.2;;27.4;;1623;;18
37007;Assay;706;;100.8;;74.2;;-1.2;;519;;7
37008;Athée-sur-Cher;2601;;108.4;;101.2;;22.6;;2428;;24
37009;Autrèche;653;;81.7;;98.2;;-9;;786;;8
37010;Auzouer-en-Touraine;2856;;150.3;;149;;27.7;;2830;;19
37011;Avoine;3944;;563.4;;60.6;;25.1;;424;;7
37012;Avon-les-Roches;2994;;176.1;;70.4;;13.3;;1197;;17
37013;Avrillé-les-Ponceaux;201;;40.2;;73.9;;5.9;;369;;5
37014;Azay-le-Rideau;3007;;200.5;;65.8;;27.6;;987;;15
37015;Azay-sur-Cher;2151;;179.2;;163.8;;61.6;;1965;;12
37016;Azay-sur-Indre;1478;;184.8;;101.3;;-60.6;;810;;8
37018;Ballan-Miré;367;;40.8;;35.9;;-5;;323;;9
37019;Barrou;2866;;220.5;;140.6;;48;;1827;;13
37020;Beaulieu-lès-Loches;1188;;396;;186;;128.1;;558;;3
37021;Beaumont-Louestault;3823;;182;;128;;31.8;;2688;;21
37022;Beaumont-en-Véron;2844;*;218.8;*;47.7;*;12.8;*;620;*;13
37023;Beaumont-Village;1976;;197.6;;117.8;;-6.7;;1178;;10
37024;Benais;6015;;273.4;;14.4;;-1.6;;317;;22
37025;Berthenay;198;;98.8;;112.9;;68.2;;226;;2
37026;Betz-le-Château;6421;;156.6;;96;;16.8;;3937;;41
37027;Bléré;2920;;171.7;;78.8;;32.7;;1340;;17
37028;Bossay-sur-Claise;3909;;95.3;;96.1;;29.1;;3942;;41
37029;Bossée;2083;;148.8;;73.2;;12.7;;1025;;14
37030;Le Boulay;739;;105.5;;96.7;;-0.2;;677;;7
37031;Bourgueil;8329;;260.3;;20.4;;9.2;;654;;32
37032;Bournan;1195;;149.4;;133;;26.6;;1064;;8
37033;Boussay;1417;;128.8;;100.8;;1.8;;1109;;11
37034;Braslou;1473;;105.2;;65.4;;28.3;;915;;14
37035;Braye-sous-Faye;876;;109.5;;109.4;;42.7;;875;;8
37036;Braye-sur-Maulne;650;;129.9;;81.4;;33;;407;;5
37037;Brèches;1096;;99.7;;93.4;;16.4;;1028;;11
37038;Bréhémont;368;;52.6;;5.1;;-23.2;;36;;7
37039;Bridoré;2087;;208.7;;143.7;;54.4;;1437;;10
37040;Brizay;1644;;137;;111.1;;-17.2;;1333;;12
37041;Bueil-en-Touraine;1954;;177.6;;75.4;;-13.9;;830;;11
37042;Candes-Saint-Martin;407;;203.6;;157.5;;87.7;;315;;2
37043;Cangey;4148;;460.9;;178.5;;50.7;;1606;;9
37044;La Celle-Guenand;2613;;153.7;;119.1;;1;;2025;;17
37045;La Celle-Saint-Avant;2172;;155.1;;98.8;;25.4;;1383;;14
37046;Céré-la-Ronde;2674;;148.6;;121.9;;34.8;;2194;;18
37047;Cerelles;435;;54.4;;58.1;;6.1;;465;;8
37048;Chambon;3585;;597.4;;230.8;;118.6;;1385;;6
37049;Chambourg-sur-Indre;984;;75.7;;87;;2;;1131;;13
37050;Chambray-lès-Tours;269;;38.5;;40.5;;1.9;;284;;7
37051;Champigny-sur-Veude;1741;;193.5;;75.3;;13.5;;678;;9
37052;Chançay;9997;;344.7;;41.6;;19.9;;1205;;29
37053;Chanceaux-près-Loches;1173;;293.2;;125.4;;43.4;;502;;4
37054;Chanceaux-sur-Choisille;1329;;132.9;;120.6;;21;;1206;;10
37055;Channay-sur-Lathan;3134;;156.7;;89.8;;3.5;;1797;;20
37056;La Chapelle-aux-Naux;513;;73.3;;6;;-8.2;;42;;7
37057;La Chapelle-Blanche-Saint-Martin;3033;;131.9;;120.1;;34.2;;2763;;23
37058;La Chapelle-sur-Loire;2094;;161;;65.3;;24.7;;849;;13
37059;Charentilly;698;;116.4;;113.6;;3.1;;682;;6
37060;Chargé;4120;;515;;65;;-2.8;;520;;8
37061;Charnizay;6161;;166.5;;86.1;;25.3;;3186;;37
37062;Château-la-Vallière;424;;70.7;;99.9;;42.8;;600;;6
37063;Château-Renault;93;;93.2;;109.8;;44.7;;110;;1
37064;Chaumussay;1244;;138.2;;84.4;;-1.4;;760;;9
37065;Chaveignes;1792;;149.3;;124.6;;59.4;;1495;;12
37066;Chédigny;1085;;120.5;;149.3;;11.1;;1344;;9
37067;Cheillé;1405;;108.1;;78.6;;16.4;;1021;;13
37068;Chemillé-sur-Dême;3584;;155.8;;134.1;;13.6;;3083;;23
37069;Chemillé-sur-Indrois;821;;82.1;;93.6;;-6.2;;936;;10
37070;Chenonceaux;152;;76.2;;3.1;;2.3;;6;;2
37071;Chezelles;1036;;103.6;;82.5;;21.4;;825;;10
37072;Chinon;9243;;298.2;;47.9;;18.5;;1484;;31
37073;Chisseaux;112;;56.2;;91.9;;58.3;;184;;2
37074;Chouzé-sur-Loire;9433;;314.4;;72.1;;24.8;;2164;;30
37075;Cigogné;1799;;163.5;;169.5;;52.4;;1864;;11
37076;Cinais;136;;136.2;;210.9;;165.4;;211;;1
37077;Cinq-Mars-la-Pile;1128;;161.1;;52.6;;11.6;;368;;7
37078;Ciran;1331;;166.3;;133.2;;31.6;;1065;;8
37079;Civray-de-Touraine;3299;;235.6;;83.2;;31;;1165;;14
37080;Civray-sur-Esves;638;;127.7;;101.7;;-7.3;;509;;5
37081;Cléré-les-Pins;860;;61.4;;81.5;;2.4;;1141;;14
37082;Continvoir;139;;27.7;;15.3;;6.6;;76;;5
37083;Cormery;3;;1.4;;10.9;;-35;;22;;2
37084;Couesmes;1293;;99.5;;94.3;;8.8;;1226;;13
37085;Courçay;1646;;102.9;;105.1;;-10.1;;1682;;16
37086;Courcelles-de-Touraine;676;;112.6;;129.7;;43.6;;778;;6
37087;Courcoué;3497;;233.1;;100.7;;19.7;;1510;;15
37088;Couziers;659;;94.1;;100;;58.6;;700;;7
37089;Cravant-les-Côteaux;14988;;384.3;;36.4;;8.6;;1421;;39
37090;Crissay-sur-Manse;426;;106.5;;44.4;;5.4;;178;;4
37091;La Croix-en-Touraine;276;;46.1;;68.3;;18.5;;410;;6
37092;Crotelles;1459;;182.4;;150.1;;9.9;;1201;;8
37093;Crouzilles;2330;;166.4;;90.5;;12.7;;1267;;14
37094;Cussay;2049;;107.8;;79.7;;-0.7;;1514;;19
37095;Dame-Marie-les-Bois;684;;228.1;;243.2;;84.3;;730;;3
37096;Dierre;1337;;222.8;;113.2;;58;;679;;6
37097;Dolus-le-Sec;1841;;102.3;;103.7;;5.6;;1867;;18
37098;Draché;35734;;2977.8;;111.3;;27.6;;1335;;12
37099;Druye;1439;;119.9;;110.7;;27.1;;1329;;12
37100;Épeigné-les-Bois;1116;;85.8;;58.2;;2.6;;757;;13
37101;Épeigné-sur-Dême;1630;;148.2;;137;;34.3;;1507;;11
37103;Esves-le-Moutier;593;;84.8;;83.4;;17.9;;584;;7
37104;Esvres;2930;;209.3;;89.6;;9.2;;1254;;14
37105;Faye-la-Vineuse;3380;;281.7;;91.8;;25.6;;1101;;12
37106;La Ferrière;486;;121.5;;116.9;;42;;468;;4
37107;Ferrière-Larçon;1810;;139.2;;102.4;;10.9;;1331;;13
37108;Ferrière-sur-Beaulieu;1978;;247.2;;68.9;;-33.8;;551;;8
37109;Fondettes;2035;;156.5;;33.3;;12.9;;434;;13
37110;Francueil;1982;;198.2;;44.1;;32.9;;441;;10
37111;Genillé;2345;;130.3;;127.7;;33.6;;2298;;18
37112;Gizeux;843;;93.7;;88.4;;33.8;;795;;9
37113;Le Grand-Pressigny;3182;;159.1;;104.6;;5.4;;2091;;20
37114;La Guerche;499;;249.5;;164;;51.8;;328;;2
37115;Descartes;3185;;144.8;;128.6;;52.7;;2829;;22
37116;Les Hermites;7066;;271.8;;146.1;;35.6;;3798;;26
37117;Hommes;2031;;112.8;;104.2;;4.5;;1876;;18
37118;Huismes;2302;;177.1;;74.2;;19.8;;965;;13
37119;L'Île-Bouchard;168;;56;;64.5;;23;;193;;3
37121;Jaulnay;1624;;147.7;;103.1;;8.8;;1134;;11
37122;Joué-lès-Tours;1428;;129.8;;121.9;;48.2;;1341;;11
37123;Langeais;168;;12;;26.4;;-2.7;;369;;14
